101103326125|598|2018-11-03 15:10:45.182082
101103119144|858|2018-11-03 15:10:45.182103
101102461538|580|2018-11-03 15:10:45.182121
101102536078|830|2018-11-03 15:10:45.182139
101102886498|1180|2018-11-03 15:10:45.182189
101102940671|550|2018-11-03 15:10:45.182210
101103004195|671|2018-11-03 15:10:45.182228
101103075140|570|2018-11-03 15:10:45.182246
101103101560|1188|2018-11-03 15:10:45.182263
101103103419|1100|2018-11-03 15:10:45.182281
101103120520|695|2018-11-03 15:10:45.182299
101103184499|848|2018-11-03 15:10:45.182317
101103194629|600|2018-11-03 15:10:45.182339
101100581807|1190|2018-11-03 15:10:45.182358
101101488677|1065|2018-11-03 15:10:45.182376
101101967491|795|2018-11-03 15:10:45.182394
101101983847|1043|2018-11-03 15:10:45.182412
101102029220|1298|2018-11-03 15:10:45.182430
101102103418|1150|2018-11-03 15:10:45.182447
101102132342|624|2018-11-03 15:10:45.182465
101102146354|1550|2018-11-03 15:10:45.182483
101102235116|940|2018-11-03 15:10:45.182504
101102383251|850|2018-11-03 15:10:45.182523
101102387426|690|2018-11-03 15:10:46.844840
101102402081|800|2018-11-03 15:10:46.844892
101102407645|880|2018-11-03 15:10:46.844915
101102482337|1240|2018-11-03 15:10:46.844934
101102485800|670|2018-11-03 15:10:46.844952
101102493918|610|2018-11-03 15:10:46.844971
101102516988|770|2018-11-03 15:10:46.844989
101102519552|1638|2018-11-03 15:10:46.845007
101102559532|599|2018-11-03 15:10:46.845027
101102565862|1130|2018-11-03 15:10:46.845046
101102624876|565|2018-11-03 15:10:46.845065
101102638503|580|2018-11-03 15:10:46.845083
101102682738|590|2018-11-03 15:10:46.845102
101102782029|1270|2018-11-03 15:10:46.845120
101102804801|988|2018-11-03 15:10:46.845139
101102816877|910|2018-11-03 15:10:46.845158
101102838584|780|2018-11-03 15:10:46.845176
101102862037|1520|2018-11-03 15:10:46.845194
101102873465|750|2018-11-03 15:10:46.845214
101102893008|1500|2018-11-03 15:10:46.845233
101102897886|635|2018-11-03 15:10:46.845252
101102903589|645|2018-11-03 15:10:46.845269
101102914424|920|2018-11-03 15:10:46.845287
101102926527|1040|2018-11-03 15:10:46.845305
101103003720|980|2018-11-03 15:10:46.845324
101103048136|530|2018-11-03 15:10:46.845344
101103124826|700|2018-11-03 15:10:46.845362
101103230079|770|2018-11-03 15:10:46.845380
101103246912|2549|2018-11-03 15:10:46.845398
101103456336|810|2018-11-03 15:10:46.845417
101103459993|758|2018-11-03 15:10:48.612151
101103477465|760|2018-11-03 15:10:48.612213
101103504540|898|2018-11-03 15:10:48.612236
101103514126|970|2018-11-03 15:10:48.612262
101103585004|535|2018-11-03 15:10:48.612281
101103055891|795|2018-11-03 15:10:48.612313
101103182876|310|2018-11-03 15:10:48.612343
101103571852|1050|2018-11-03 15:10:48.612361
101102849188|800|2018-11-03 15:10:48.612379
101101174440|980|2018-11-03 15:10:48.612408
101101324258|310|2018-11-03 15:10:48.612428
101101444664|820|2018-11-03 15:10:48.612446
101101561746|480|2018-11-03 15:10:48.612485
101101611434|1680|2018-11-03 15:10:48.612521
101101629339|495|2018-11-03 15:10:48.612542
101101671857|780|2018-11-03 15:10:48.612581
101101905962|580|2018-11-03 15:10:48.612600
101101958790|629|2018-11-03 15:10:48.612623
101102017525|1150|2018-11-03 15:10:48.612646
101102107025|815|2018-11-03 15:10:48.612665
101102213785|750|2018-11-03 15:10:48.612683
101102244181|715|2018-11-03 15:10:48.612705
101102257971|560|2018-11-03 15:10:48.612723
101102379063|1260|2018-11-03 15:10:48.612741
101102441428|578|2018-11-03 15:10:48.612759
101102472927|635|2018-11-03 15:10:48.612782
101102511239|1380|2018-11-03 15:10:48.612801
101102622742|530|2018-11-03 15:10:48.612823
101102714370|610|2018-11-03 15:10:48.612841
101102893592|1020|2018-11-03 15:10:48.612872
101102920401|588|2018-11-03 15:10:50.207303
101102959338|850|2018-11-03 15:10:50.207346
101102979701|2600|2018-11-03 15:10:50.207367
101102982234|788|2018-11-03 15:10:50.207386
101103094831|940|2018-11-03 15:10:50.207404
101103213840|1300|2018-11-03 15:10:50.207422
101103241634|1080|2018-11-03 15:10:50.207439
101103299272|1080|2018-11-03 15:10:50.207457
101102172473|980|2018-11-03 15:10:50.207475
101102231740|550|2018-11-03 15:10:50.207493
101102438609|1160|2018-11-03 15:10:50.207511
101102535714|584|2018-11-03 15:10:50.207528
101102719717|1550|2018-11-03 15:10:50.207546
101102783567|510|2018-11-03 15:10:50.207564
101102973550|1420|2018-11-03 15:10:50.207581
101103193493|750|2018-11-03 15:10:50.207599
101102797074|637|2018-11-03 15:10:50.207618
101103450175|1290|2018-11-03 15:10:50.207636
101103563016|710|2018-11-03 15:10:50.207656
101102805168|1280|2018-11-03 15:10:50.207675
101102546670|580|2018-11-03 15:10:50.207694
101101420042|700|2018-11-03 15:10:50.207713
101101982696|758|2018-11-03 15:10:50.207731
101101986670|580|2018-11-03 15:10:50.207750
101102255893|3000|2018-11-03 15:10:50.207768
101103033959|420|2018-11-03 15:10:50.207787
101103149976|1280|2018-11-03 15:10:50.207805
101103173811|1450|2018-11-03 15:10:50.207823
101103186467|1150|2018-11-03 15:10:50.207840
101102032499|800|2018-11-03 15:10:50.207871
101103523560|480|2018-11-03 15:10:51.797631
101103525009|950|2018-11-03 15:10:51.797675
101103606768|935|2018-11-03 15:10:51.797696
101091817728|1300|2018-11-03 15:10:51.797720
101102496088|1298|2018-11-03 15:10:51.797757
101102942654|580|2018-11-03 15:10:51.797788
101103081812|510|2018-11-03 15:10:51.797808
101103125597|610|2018-11-03 15:10:51.797827
101103525718|850|2018-11-03 15:10:51.797855
101103062689|541|2018-11-03 15:10:51.797875
101101953887|650|2018-11-03 15:10:51.797893
101102090274|1028|2018-11-03 15:10:51.797911
101102111341|798|2018-11-03 15:10:51.797929
101102414789|568|2018-11-03 15:10:51.797947
101102725767|1480|2018-11-03 15:10:51.797964
101102811832|676|2018-11-03 15:10:51.797982
101102935991|800|2018-11-03 15:10:51.798000
101102953927|750|2018-11-03 15:10:51.798018
101102991917|540|2018-11-03 15:10:51.798036
101103009602|950|2018-11-03 15:10:51.798054
101103131239|1040|2018-11-03 15:10:51.798077
101103171728|629|2018-11-03 15:10:51.798096
101103190523|903|2018-11-03 15:10:51.798119
101103218203|575|2018-11-03 15:10:51.798138
101103289728|560|2018-11-03 15:10:51.798156
101103326311|570|2018-11-03 15:10:51.798173
101103343926|570|2018-11-03 15:10:51.798191
101103346869|455|2018-11-03 15:10:51.798209
101103359854|840|2018-11-03 15:10:51.798230
101103450186|1200|2018-11-03 15:10:51.798249
101103548251|740|2018-11-03 15:10:53.342073
101103581478|710|2018-11-03 15:10:53.342131
101100799967|1800|2018-11-03 15:10:53.342153
101100920255|1320|2018-11-03 15:10:53.342171
101101189558|1130|2018-11-03 15:10:53.342189
101102082180|1350|2018-11-03 15:10:53.342208
101102216882|2200|2018-11-03 15:10:53.342225
101102663745|762|2018-11-03 15:10:53.342243
101103413065|1380|2018-11-03 15:10:53.342260
101101646040|423|2018-11-03 15:10:53.342277
101102090330|905|2018-11-03 15:10:53.342295
101102486091|530|2018-11-03 15:10:53.342312
101102706495|570|2018-11-03 15:10:53.342342
101102896863|660|2018-11-03 15:10:53.342362
101103466831|1950|2018-11-03 15:10:53.342379
101103612108|680|2018-11-03 15:10:53.342397
101102364772|960|2018-11-03 15:10:53.342414
101102624119|558|2018-11-03 15:10:53.342442
101100918385|1050|2018-11-03 15:10:53.342464
101100966485|690|2018-11-03 15:10:53.342481
101101107509|720|2018-11-03 15:10:53.342499
101101435622|780|2018-11-03 15:10:53.342516
101101965063|530|2018-11-03 15:10:53.342534
101102015586|550|2018-11-03 15:10:53.342552
101102087994|740|2018-11-03 15:10:53.342569
101102098752|715|2018-11-03 15:10:53.342587
101102228548|470|2018-11-03 15:10:53.342604
101102301821|630|2018-11-03 15:10:53.342622
101102310339|540|2018-11-03 15:10:53.342639
101102330305|490|2018-11-03 15:10:53.342657
101102368306|850|2018-11-03 15:10:54.952879
101102431720|590|2018-11-03 15:10:54.952922
101102452807|2350|2018-11-03 15:10:54.952943
101102455120|830|2018-11-03 15:10:54.952961
101102455422|460|2018-11-03 15:10:54.952979
101102467900|680|2018-11-03 15:10:54.952997
101102490355|706|2018-11-03 15:10:54.953015
101102510829|715|2018-11-03 15:10:54.953033
101102527394|1100|2018-11-03 15:10:54.953051
101102588322|730|2018-11-03 15:10:54.953069
101102630862|380|2018-11-03 15:10:54.953086
101102649546|730|2018-11-03 15:10:54.953103
101102700972|700|2018-11-03 15:10:54.953131
101102733965|730|2018-11-03 15:10:54.953150
101102750976|790|2018-11-03 15:10:54.953168
101102763835|1750|2018-11-03 15:10:54.953191
101102819042|1060|2018-11-03 15:10:54.953213
101102898383|883|2018-11-03 15:10:54.953232
101102951970|650|2018-11-03 15:10:54.953250
101102967224|515|2018-11-03 15:10:54.953267
101102984617|1350|2018-11-03 15:10:54.953285
101103555805|650|2018-11-03 15:10:54.953302
101103566746|570|2018-11-03 15:10:54.953341
101102651011|822|2018-11-03 15:10:54.953361
101102797723|695|2018-11-03 15:10:54.953384
101100826453|4000|2018-11-03 15:10:54.953403
101102536640|605|2018-11-03 15:10:54.953421
101102663601|1390|2018-11-03 15:10:54.953439
101102783248|588|2018-11-03 15:10:54.953456
101102799911|600|2018-11-03 15:10:54.953474
101102824717|1230|2018-11-03 15:10:56.711545
101102913933|678|2018-11-03 15:10:56.711586
101102947482|615|2018-11-03 15:10:56.711608
101103058046|520|2018-11-03 15:10:56.711626
101103155500|600|2018-11-03 15:10:56.711645
101103328695|880|2018-11-03 15:10:56.711663
101103495668|518|2018-11-03 15:10:56.711682
101102249306|830|2018-11-03 15:10:56.711701
101102425958|785|2018-11-03 15:10:56.711719
101102498603|470|2018-11-03 15:10:56.711738
101102666901|760|2018-11-03 15:10:56.711757
101102699125|810|2018-11-03 15:10:56.711775
101102755086|618|2018-11-03 15:10:56.711794
101102865647|715|2018-11-03 15:10:56.711811
101102888744|868|2018-11-03 15:10:56.711829
101103448140|850|2018-11-03 15:10:56.711856
101103555367|850|2018-11-03 15:10:56.711875
101102387108|650|2018-11-03 15:10:56.711893
101103079702|530|2018-11-03 15:10:56.711911
101103092733|920|2018-11-03 15:10:56.711929
101103198898|970|2018-11-03 15:10:56.711947
101103258374|659|2018-11-03 15:10:56.711964
101101371458|700|2018-11-03 15:10:56.711982
101101423550|667|2018-11-03 15:10:56.711999
101101432498|911|2018-11-03 15:10:56.712017
101102028628|800|2018-11-03 15:10:56.712034
101102177698|1498|2018-11-03 15:10:56.712052
101102283503|920|2018-11-03 15:10:56.712069
101102312447|900|2018-11-03 15:10:56.712125
101102347860|1485.1|2018-11-03 15:10:56.712147
101102423720|635|2018-11-03 15:10:58.233300
101102586922|555|2018-11-03 15:10:58.233345
101102679620|1100|2018-11-03 15:10:58.233366
101102698831|560|2018-11-03 15:10:58.233386
101102763727|522|2018-11-03 15:10:58.233404
101102765945|1480|2018-11-03 15:10:58.233422
101102790022|640|2018-11-03 15:10:58.233440
101102821632|1380|2018-11-03 15:10:58.233458
101102822815|1460|2018-11-03 15:10:58.233476
101102860708|1600|2018-11-03 15:10:58.233493
101102878913|1518|2018-11-03 15:10:58.233511
101102880197|480|2018-11-03 15:10:58.233529
101102888293|680|2018-11-03 15:10:58.233546
101102910692|2460|2018-11-03 15:10:58.233596
101102929369|950|2018-11-03 15:10:58.233617
101102951086|1250|2018-11-03 15:10:58.233636
101102994583|498|2018-11-03 15:10:58.233653
101103003674|805|2018-11-03 15:10:58.233672
101103010894|820|2018-11-03 15:10:58.233690
101103075821|682|2018-11-03 15:10:58.233707
101103090546|620|2018-11-03 15:10:58.233725
101103095796|750|2018-11-03 15:10:58.233743
101103142616|738|2018-11-03 15:10:58.233761
101103171641|1168|2018-11-03 15:10:58.233778
101103183775|1160|2018-11-03 15:10:58.233796
101103190496|1280|2018-11-03 15:10:58.233814
101103215510|750|2018-11-03 15:10:58.233832
101103220990|1970|2018-11-03 15:10:58.233858
101103457621|510|2018-11-03 15:10:58.233878
101103470213|525|2018-11-03 15:10:58.233896
101103478258|1060|2018-11-03 15:10:59.823225
101103608368|1390|2018-11-03 15:10:59.823269
101102631978|510|2018-11-03 15:10:59.823290
101102718440|1250|2018-11-03 15:10:59.823309
101102780816|635|2018-11-03 15:10:59.823327
101100937928|980|2018-11-03 15:10:59.823345
101101790910|850|2018-11-03 15:10:59.823363
101101875204|903|2018-11-03 15:10:59.823380
101101991957|1600|2018-11-03 15:10:59.823398
101102058322|1330|2018-11-03 15:10:59.823415
101102337267|640|2018-11-03 15:10:59.823433
101102468469|1380|2018-11-03 15:10:59.823450
101102491567|985|2018-11-03 15:10:59.823469
101102589313|485|2018-11-03 15:10:59.823487
101102616523|1370|2018-11-03 15:10:59.823504
101102621172|1280|2018-11-03 15:10:59.823522
101102636037|1155|2018-11-03 15:10:59.823539
101102684394|930|2018-11-03 15:10:59.823557
101102715818|920|2018-11-03 15:10:59.823575
101102720664|690|2018-11-03 15:10:59.823593
101102736216|760|2018-11-03 15:10:59.823611
101102754953|1050|2018-11-03 15:10:59.823628
101102793619|1120|2018-11-03 15:10:59.823646
101102811514|855|2018-11-03 15:10:59.823663
101102820731|580|2018-11-03 15:10:59.823681
101102828676|810|2018-11-03 15:10:59.823699
101102850638|380|2018-11-03 15:10:59.823717
101102892561|710|2018-11-03 15:10:59.823735
101102956599|385|2018-11-03 15:10:59.823752
101102958944|535|2018-11-03 15:10:59.823770
101102961489|700|2018-11-03 15:11:01.435246
101102974007|1250|2018-11-03 15:11:01.435288
101102974275|980|2018-11-03 15:11:01.435309
101103011727|820|2018-11-03 15:11:01.435328
101103015942|710|2018-11-03 15:11:01.435346
101103041307|630|2018-11-03 15:11:01.435364
101103077703|795|2018-11-03 15:11:01.435382
101103109869|2000|2018-11-03 15:11:01.435399
101103118316|1400|2018-11-03 15:11:01.435416
101103135925|538|2018-11-03 15:11:01.435434
101103141956|756|2018-11-03 15:11:01.435452
101103174318|860|2018-11-03 15:11:01.435469
101103230338|1960|2018-11-03 15:11:01.435486
101103231012|950|2018-11-03 15:11:01.435504
101102915403|920|2018-11-03 15:11:01.435521
101102321299|1699|2018-11-03 15:11:01.435538
101102345345|1900|2018-11-03 15:11:01.435556
101102613358|2800|2018-11-03 15:11:01.435573
101102957220|890|2018-11-03 15:11:01.435592
101103115666|2700|2018-11-03 15:11:01.435609
101103472373|598|2018-11-03 15:11:01.435627
101103479532|505|2018-11-03 15:11:01.435644
101103516814|428|2018-11-03 15:11:01.435661
101103537751|410|2018-11-03 15:11:01.435679
101103253440|740|2018-11-03 15:11:01.435696
101102397529|425|2018-11-03 15:11:01.435713
101103467041|1330|2018-11-03 15:11:01.435731
101103481156|599|2018-11-03 15:11:01.435748
101103485094|900|2018-11-03 15:11:01.435765
101103508877|460|2018-11-03 15:11:01.435782
101101980794|360|2018-11-03 15:11:03.027096
101103083217|560|2018-11-03 15:11:03.027139
101101323528|770|2018-11-03 15:11:03.027160
101101592131|1343|2018-11-03 15:11:03.027178
101101710622|575|2018-11-03 15:11:03.027196
101102062272|598|2018-11-03 15:11:03.027214
101102140148|1450|2018-11-03 15:11:03.027232
101102170510|620|2018-11-03 15:11:03.027250
101102397862|960|2018-11-03 15:11:03.027267
101102450931|1050|2018-11-03 15:11:03.027285
101102562587|658|2018-11-03 15:11:03.027301
101102571627|1180|2018-11-03 15:11:03.027319
101102589174|600|2018-11-03 15:11:03.027337
101102823631|1000|2018-11-03 15:11:03.027363
101102828145|820|2018-11-03 15:11:03.027387
101102890788|1200|2018-11-03 15:11:03.027406
101102901748|715|2018-11-03 15:11:03.027428
101102953112|610|2018-11-03 15:11:03.027460
101102991633|950|2018-11-03 15:11:03.027479
101103054187|680|2018-11-03 15:11:03.027497
101103118748|1340|2018-11-03 15:11:03.027514
101103134502|880|2018-11-03 15:11:03.027546
101103151442|630|2018-11-03 15:11:03.027569
101103161047|1130|2018-11-03 15:11:03.027587
101103168303|950|2018-11-03 15:11:03.027604
101103201371|880|2018-11-03 15:11:03.027621
101103203595|1000|2018-11-03 15:11:03.027640
101103229068|600|2018-11-03 15:11:03.027658
101103244362|980|2018-11-03 15:11:03.027675
101103254260|500|2018-11-03 15:11:03.027693
101103274117|650|2018-11-03 15:11:04.689643
101103325667|550|2018-11-03 15:11:04.689687
101103331543|620|2018-11-03 15:11:04.689708
101103408685|520|2018-11-03 15:11:04.689727
101103514943|585|2018-11-03 15:11:04.689745
101103553851|860|2018-11-03 15:11:04.689764
101103558136|710|2018-11-03 15:11:04.689781
101103560709|950|2018-11-03 15:11:04.689798
101103568198|820|2018-11-03 15:11:04.689815
101103576025|510|2018-11-03 15:11:04.689833
101102011091|1050|2018-11-03 15:11:04.689859
101102300460|758|2018-11-03 15:11:04.689878
101102409465|1060|2018-11-03 15:11:04.689896
101102413499|3299|2018-11-03 15:11:04.689914
101102493150|599|2018-11-03 15:11:04.689931
101102512299|793|2018-11-03 15:11:04.689948
101102513097|635|2018-11-03 15:11:04.689966
101102523288|640|2018-11-03 15:11:04.689984
101102553445|1500|2018-11-03 15:11:04.690002
101102725111|1150|2018-11-03 15:11:04.690020
101102770992|1550|2018-11-03 15:11:04.690037
101102993832|599|2018-11-03 15:11:04.690055
101103032907|928|2018-11-03 15:11:04.690072
101103067114|970|2018-11-03 15:11:04.690089
101103390864|495|2018-11-03 15:11:04.690107
101103468084|818|2018-11-03 15:11:04.690124
101103472684|600|2018-11-03 15:11:04.690142
101103493733|2100|2018-11-03 15:11:04.690160
101102244634|895|2018-11-03 15:11:04.690178
101103247912|638|2018-11-03 15:11:04.690196
101103407854|850|2018-11-03 15:11:06.288907
101103436260|530|2018-11-03 15:11:06.288950
101103160219|425|2018-11-03 15:11:06.288972
101101329437|785|2018-11-03 15:11:06.288992
101101807085|1650|2018-11-03 15:11:06.289012
101101842661|820|2018-11-03 15:11:06.289031
101102190452|605|2018-11-03 15:11:06.289050
101102262276|1980|2018-11-03 15:11:06.289068
101102296163|1600|2018-11-03 15:11:06.289087
101102377603|660|2018-11-03 15:11:06.289106
101102413478|1380|2018-11-03 15:11:06.289123
101102462423|1100|2018-11-03 15:11:06.289141
101102659220|780|2018-11-03 15:11:06.289158
101102663682|1600|2018-11-03 15:11:06.289176
101102832042|1045|2018-11-03 15:11:06.289194
101102855594|800|2018-11-03 15:11:06.289211
101102856251|610|2018-11-03 15:11:06.289229
101102892676|486|2018-11-03 15:11:06.289247
101103037516|850|2018-11-03 15:11:06.289265
101103081256|890|2018-11-03 15:11:06.289283
101103093360|926|2018-11-03 15:11:06.289301
101103105577|1795|2018-11-03 15:11:06.289319
101103139504|951.1|2018-11-03 15:11:06.289336
101103165252|1000|2018-11-03 15:11:06.289355
101103186581|1610|2018-11-03 15:11:06.289373
101103229892|1098|2018-11-03 15:11:06.289391
101103320517|850|2018-11-03 15:11:06.289409
101103343437|798|2018-11-03 15:11:06.289427
101103528754|790|2018-11-03 15:11:06.289444
101102427543|2578|2018-11-03 15:11:06.289462
